transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
qa-ul.ma-ki-ip,achE,food-consume-PL,gaulmakiip,1,,noun,gal.ma-ki-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">ka<small>4</small></font>-ul.<font color=""#b40000"">ma</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
qa-tuk-ra,achE,live-PASS.PTCP-3SG.AGR,gatukra,1,,noun,,Sg.,3rd Anim.,,,-k
v.qa-ut-ba-du-qa,achE,Cappadocian,gautbaduqa,2,katpatuka,noun,"hh.qa-at-ba-du-kaš, v.qa-ut-ba-tuk-qa",Sg.,3rd Anim.,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ba</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
v.qa-ut-ba-tuk-qa,achE,Cappadocia,gautbatukqa,1,katpatuka,noun,"hh.qa-at-ba-du-kaš, v.qa-ut-ba-du-qa",,,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#d50000"">ut</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
qa-za-bar-ra,achE,ganzabara,gazabarra,1,ganzabara,noun,gán-za-bar-ra,,,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">za</font>-<font color=""#de0000"">bar</font>-<font color=""#690000"">ra</font></qt>",,
h.qa-ut-ba-du-qa,achE,Cappadocia,gautbaduqa,2,katpatuka,noun,"hh.qa-at-ba-du-kaš, v.qa-ut-ba-tuk-qa",Sg.,3rd Anim.,,,
GIŠ.qa-za-ul-la,achE,kašla,gazaulla,,,noun,GIŠ.kas-la,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">za</font>-ul-la</qt>",,
ga-zi-bu-um,oE,,gazibuum,3,,noun,,,,"<qt><font color=""#9b0000"">ga</font>-<font color=""#690000"">zi</font>-<font color=""#9b0000"">bu</font>-<font color=""#690000"">um</font></qt>",month,
qa-zí-ip,,strike-PL,gaziip,1,,noun,AN.BAR.lg.qa-zí-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ip</font></qt>",,
qa-zí-ra,achE,strike-SG,gazira,1,,noun,KÙ.GI.lg.qa-zí-ra,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">ka<small>4</small></font>-<font color=""#690000"">zí</font>-<font color=""#690000"">ra</font></qt>",,
ga-zi-ti-im,oE,gazatim,gazitiim,1,,noun,qa-za-ti-im,,,"<qt><font color=""#9b0000"">ga</font>-<font color=""#690000"">zi</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">im</font></qt>",,
GEŠTIN.lg,achE,wine,ges~tin,28,,noun,"GIŠ.GEŠTIN.lg.hu-ut-ti-ra, GIŠ.GEŠTIN.lg.ku-ti-ra, GIŠ.GEŠTIN.lg.ú-ut-ti-ip, GIŠ.GEŠTIN.lg.hh.ku-ti-ra",,,"<qt>GEŠTIN.<font color=""#690000"">lg</font></qt>",,
GIŠ.GEŠTIN.lg.e,achE,wine-3SG.POSS,ges~tine,1,,noun,GEŠTIN.lg,Sg.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.GEŠTIN.<font color=""#690000"">lg</font>.<font color=""#690000"">e</font></qt>",,
GIŠ.GEŠTIN.an-na-an,achE,wine-juice,ges~tinannaan,1,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.GEŠTIN.<font color=""#c30000"">an</font>-na-<font color=""#c30000"">an</font></qt>",,
GIŠ.GEŠTIN.lg.e-iz-za-ba-na-ip,achE,wine-haizapāna-PL,ges~tineizzabanaip,1,haizapāna,noun,GEŠTIN.lg,Sg.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.GEŠTIN.<font color=""#690000"">lg</font>.<font color=""#690000"">e</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font>-na-<font color=""#690000"">ip</font></qt>",,
GIŠ.GEŠTIN.lg,achE,wine,ges~tin,39,,noun,GEŠTIN.lg,,,"<qt><font color=""#b40000"">GIŠ</font>.GEŠTIN.<font color=""#690000"">lg</font></qt>",plant,
KID.lg,nE,,gid,,,noun,,,,"<qt><font color=""#cd0000"">KID</font>.<font color=""#690000"">lg</font></qt>",,
ki-den,,ægis,giden,1,,noun,ki-te-en,Sg.,1st,"<qt><font color=""#690000"">ki</font>-<font color=""#00ff00"">den</font></qt>",,
ki-di-en,oE,ægis,gidien,16,,noun,"ki-te-en, ki-di-en.hu-ut-ta-aš, ki-di-in.d-er-ra, ki-di-in.d.er-ra",,,"<qt><font color=""#690000"">ki</font>-di-<font color=""#690000"">en</font></qt>",,
ki-di,oE,,gidi,2,,noun,ki-di.hu-ut-ta-aš,,,"<qt><font color=""#690000"">ki</font>-di</qt>",,
ki-di-nam,Akk,,gidinam,1,,noun,,Sg.,1st,"<qt><font color=""#690000"">ki</font>-di-<font color=""#00ff00"">nam</font></qt>",,
gi-el?.lg,mE,,giel,2,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">el</font>.<font color=""#690000"">lg</font></qt>",,
ki-el,achE,kiel,giel,8,,noun,qa.lg,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">el</font></qt>",,
KI.DIŠ,achE,,gidis~,1,,noun,,,,"<qt><font color=""#690000"">KI</font>.<font color=""#690000"">DIŠ</font></qt>",,
ki-du-ur,mE,outside-SG,giduur,1,,noun,ki-du,Sg.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">du</font>-<font color=""#b40000"">ur</font></qt>",,
2.ki-el,mE,gilu,giel,1,,noun,ku-el,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">el</font></qt>",,
ki-gal-tap,nE,KI.GAL,gigaltap,,KI.GAL,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">gal</font>-<font color=""#690000"">tap</font></qt>",,
GIŠ.GIGIR.lg,mE,GIGIR,gigir,4,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.GIGIR.<font color=""#690000"">lg</font></qt>",,
GIŠ.ki-ik-du,achE,,giikdu,2,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">du</font></qt>",,
2.ki-ik,mE,heaven,giik,3,,noun,ki-ik.li-lu,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font></qt>",,
ki-ik-ki.gi-lì-ir-ra,nE,heaven-command-SG,giikkigiliirra,1,,noun,2.ki-ik,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>.<font color=""#9b0000"">gi</font>-<font color=""#c30000"">lì</font>-ir-<font color=""#690000"">ra</font></qt>",,
ki-ik-ki-ir-me,mE,kikkirme,giikkiirme,2,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">ki</font>-ir-<font color=""#9b0000"">me</font></qt>",,
gi-il,mE,command,giil,1,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">il</font></qt>",,
gi-im,mE,gim,giim,1,,noun,"gi-um, ki-im",,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#b40000"">im</font></qt>",,
ki-im,nE,gim,giim,4,,noun,gi-im,,,"<qt><font color=""#690000"">ki</font>-<font color=""#b40000"">im</font></qt>",,
ki-ip-ši,achE,kipši,giips~i,1,,noun,ku-ip-ši,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font></qt>",,
ki-ip-ši-na,achE,kipši-na,giips~ina,,,noun,ki-ip-ši,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-<font color=""#c30000"">ši</font>-na</qt>",,
ki-ip-šu,achE,kipši,giips~u,1,,noun,ki-ip-ši,Pl.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">šu</font></qt>",,
ki-ir-pi,mE,kirpi,giirpi,1,,noun,kur-pi,,,"<qt><font color=""#690000"">ki</font>-ir-<font color=""#de0000"">pi</font></qt>",,
gi-ir-za-ip,achE,grδya-PL,giirzaip,1,grδya,noun,hh.kur-zap,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-ir-<font color=""#690000"">za</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ.gi-iš-ba-ma,achE,,giis~bama,1,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">gi</font>-iš-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ma</font></qt>",,
h.ki-iš.nu-iš-ki-ip,achE,beer-keep-PL,giis~nuis~kiip,1,,noun,KAŠ.lg+nu-iš-ki-ip,Pl.,3rd Anim.,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ki</font>-iš.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ.gi-iš-šu-ur,achE,gišur,giis~s~uur,2,,noun,GIŠ.gi-šu-ur,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">gi</font>-iš-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">ur</font></qt>",,
ki-iš-tu4-um,nE,forest,giis~tuum,1,qištum,noun,,,,"<qt><font color=""#690000"">ki</font>-iš-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#690000"">um</font></qt>",,
ki-it-ti-in,"oE, mE",length,giittiin,3,,noun,ki-it-ti-ma,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">it</font>-<font color=""#690000"">ti</font>-in</qt>",,
GIŠ.gi-iz-pi-ut,achE,giz-piut,giizpiut,1,,noun,GIŠ.pi-ut,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">gi</font>-<font color=""#b40000"">iz</font>-<font color=""#de0000"">pi</font>-<font color=""#d50000"">ut</font></qt>",,
ki-iz-za-qa,nE,kizzaka,giizzaqa,1,,noun,ku-iz-za-qa,,,"<qt><font color=""#690000"">ki</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ki-iz-zi-im,,kiṣṣim,giizziim,1,kiṣṣim,noun,ki-iz-zum,,,"<qt><font color=""#690000"">ki</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zi</font>-<font color=""#b40000"">im</font></qt>",,
ki-iz-zum,nE,chapel,giizzum,7,kiṣṣum,noun,"ki-iz-zi-im, ki-iz-zu-um, [ki]-zu-um",,,"<qt><font color=""#690000"">ki</font>-<font color=""#b40000"">iz</font>-<font color=""#00ff00"">zum</font></qt>",,
ki-iz-zu-um,mE,chapel,giizzuum,9,kiṣṣum,noun,ki-iz-zum,,,"<qt><font color=""#690000"">ki</font>-<font color=""#b40000"">iz</font>-<font color=""#690000"">zu</font>-<font color=""#690000"">um</font></qt>",,
kik,oE,heaven,gik,1,,noun,"2.ki-ik, la-kik, la-kik-li-ri",,,"<qt><font color=""#00ff00"">kik</font></qt>",,
g[i]-li,oE,command+,gili,1,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-li</qt>",,
ki-li,achE,food,gili,1,,noun,gal,,,"<qt><font color=""#690000"">ki</font>-li</qt>",,
gi-li-ba,nE,command-PL,giliba,1,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-li-<font color=""#9b0000"">ba</font></qt>",,
gi-li-ip,nE,command-PL,giliip,1,,noun,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-li-<font color=""#690000"">ip</font></qt>",,
gi-lì-ir,oE,command-SG,giliir,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#c30000"">lì</font>-ir</qt>",,
gi-lì-ir-ra,mE,command-SG,giliirra,1,,noun,ki-ik-ki.gi-lì-ir-ra,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#c30000"">lì</font>-ir-<font color=""#690000"">ra</font></qt>",,
gi-li-ir-ra,nE,command-SG,giliirra,,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-li-ir-<font color=""#690000"">ra</font></qt>",,
gi-li-ra,nE,command-SG,gilira,1,,noun,"gi-li-ir-ra, ki-ik-ki.gi-lì-ir-ra",Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-li-<font color=""#690000"">ra</font></qt>",,
gi-lu,mE,command-1SG.POSS,gilu,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">lu</font></qt>",,
2.gi-lu,nE,district,gilu,1,,noun,gi-lu-ú,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">lu</font></qt>",,
gi-lu-ú,mE,gilu,giluu,1,,noun,2.gi-lu,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">lu</font>-<font color=""#9b0000"">ú</font></qt>",,
ki-mal-tam6,nE,,gimaltam6,1,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">mal</font>-tam<sub><small>6</small></sub></qt>",,
ki-man,nE,kiman,giman,3,,noun,ku-me.lg,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">man</font></qt>",,
GÍN,mE,,gin,23,,noun,,,,<qt>GÍN</qt>,,
KIN,nE,Ulūlu,gin,9,,noun,,Sg.,1st,"<qt><font color=""#690000"">KIN</font></qt>",month,
ki-ni-in,mE,kin-n,giniin,1,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ni</font>-in</qt>",,
gi-ni-ip,oE,witness-PL,giniip,1,,noun,"gi-nu-ip, gi-ni-pi.lg",Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">ip</font></qt>",,
ki-ni-ik-me,nE,kin-k-INANIM,giniikme,1,,noun,,,3rd INANIM.,"<qt><font color=""#690000"">ki</font>-<font color=""#c30000"">ni</font>-<font color=""#c30000"">ik</font>-<font color=""#9b0000"">me</font></qt>",,-k
gi-ni-pi.lg,nE,witness-PL,ginipi,1,,noun,gi-ni-ip,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#c30000"">ni</font>-<font color=""#e40000"">pi</font>.<font color=""#690000"">lg</font></qt>",,
kin-nu-gi,achE,kin-k-3SG.POSS,ginnugi,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">kin</font>-nu-<font color=""#9b0000"">gi</font></qt>",,-k
kin-nu-ik,achE,kin-k,ginnuik,2,,noun,ku-un-nu-uk,,,"<qt><font color=""#690000"">kin</font>-nu-<font color=""#c30000"">ik</font></qt>",,-k
kin-ra,nE,,ginra,5,,noun,,,,"<qt><font color=""#690000"">kin</font>-<font color=""#690000"">ra</font></qt>",,
gi-nu-ip,nE,witness-PL,ginuip,1,,noun,gi-ni-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-nu-<font color=""#690000"">ip</font></qt>",,
gi-nu-ip-pi,nE,witness-PL,ginuippi,1,,noun,gi-nu-ip,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-nu-<font color=""#690000"">ip</font>-<font color=""#e40000"">pi</font></qt>",,
ki-pa-ru,oE,,giparu,5,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">pa</font>-<font color=""#b40000"">ru</font></qt>",,
GIŠ.GIR.lg,,juice,gir,1,,noun,"GIŠ.GIR.lg.hh.hu-ut-ti-ip, GIŠ.GIR.lg.hu-ut-ti-ra",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIR</font>.<font color=""#690000"">lg</font></qt>",plant,
GAM.ki-ra-me-ib-be,nE,kirame-PL,girameibbe,1,,noun,,,,"<qt><font color=""#690000"">GAM</font>.<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">me</font>-<font color=""#690000"">ib</font>-<font color=""#de0000"">be</font></qt>",,
GIŠ.GIR.lg.hh.hu-ut-ti-ip,achE,juice-make-PL,girhuuttiip,6,,noun,,Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIR</font>.<font color=""#690000"">lg</font>.<font color=""#9b0000"">hh</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ.GIR.lg.hu-ut-ti-ra,achE,juice-make-SG,girhuuttira,3,,noun,,Sg.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIR</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ra</font></qt>",,
gi-ri,mE,vow,giri,1,,noun,"gi-ri-e, gi-ri-be-ip, gi-ri-ip, gi-ri-ma, gi-ri-na",,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font></qt>",,
gi-ri-e,oE,vow-3SG.POSS,girie,1,,noun,gi-ri,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">e</font></qt>",,
gi-ri-be-ip,mE,vow-PL-3PL.AGR?,giribeip,2,,noun,gi-ri,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ip</font></qt>",,
gi-ri-ip,oE,vow-PL,giriip,3,,noun,,Sg.,1st,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font></qt>",,
d.gi5-ri-ir,"nE, achE",vow-SG,gi5riir,3,,noun,,,,"<qt><font color=""#c30000"">d</font>.<font color=""#00ff00"">gi<sub><small>5</small></sub></font>-<font color=""#9b0000"">ri</font>-ir</qt>",,
ki-ri-ip,oE,goddess-PL,giriip,1,,noun,zi-ga.ki-ri-ip,Pl.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">ip</font></qt>",,
gi-ri?,nE,,giri,1,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font></qt>",,
h.gi-sa-bat-ti-iš,achE,gaϑāpati-š,gisabattiis~,2,gaϑāpati,noun,qa-a-sa-bat-ta[š],,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">gi</font>-<font color=""#690000"">sa</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
gi-sa-at-i[p],nE,Geϑat-PL,gisaatip,1,,noun,h.gi-sa-at,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">sa</font>-<font color=""#690000"">at</font>-<font color=""#690000"">ip</font></qt>",,
kiš-ki-ip-man-na,nE,giš,gis~kiipmanna,,giš,noun,,,,"<qt><font color=""#00ff00"">kiš</font>-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font>-<font color=""#690000"">man</font>-na</qt>",,
GIŠ.GIŠ.lg.ku-ti-ip,achE,wood-preserve-PL,lgkutiip,1,,noun,ma-lu+ku-ti-ip,Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font>.<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ.GIŠ.lg.nu-iš-ki-ip,achE,wood-keep-PL,lgnuis~kiip,1,,noun,"GIŠ.ú-sa.nu-iš-ki-ip, GIŠ.GIŠ.lg+nu-iš-ki-ip",Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font>.nu-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
gi-su-ra,nE,,gisura,1,,noun,gi-iz-za-ma-na,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">su</font>-<font color=""#690000"">ra</font></qt>",,
GIŠ.GIŠ.lg.še-iš-ki-ra,achE,wood-cut-SG,lgs~eis~kira,2,,noun,GIŠ.GIŠ.lg+še-iš-ki-ra,Sg.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font>.<font color=""#690000"">še</font>-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ra</font></qt>",,
GIŠ.GIŠ.lg.še-iš-ki-ip,achE,wood-cut-PL,lgs~eis~kiip,12,,noun,GIŠ.GIŠ.lg+še-iš-ki-ip,Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font>.<font color=""#690000"">še</font>-iš-<font color=""#690000"">ki</font>-<font color=""#690000"">ip</font></qt>",,
GIŠ,achE,,gis~,2,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font></qt>",,
GIŠ.GIŠ.lg,achE,wood,lg,3,,noun,"GIŠ.GIŠ.lg.nu-iš-ki-ip, GIŠ.GIŠ.lg.še-iš-ki-ip, GIŠ.GIŠ.lg.še-iš-ki-ra",Pl.,3rd Anim.,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font></qt>",,
hh.gi-šu-bat-ti-iš,achE,herd.master(OP)-š,gis~ubattiis~,1,gaiϑāpati,noun,qa-a-sa-bat-ta[š],,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">šu</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-iš</qt>",,
GIŠ.gi-šu-ur,achE,gišur,gis~uur,2,,noun,"GIŠ.gi-iš-šu-ur, [GIŠ].ki-šu-ur",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">ur</font></qt>",,
[GIŠ].ki-šu-ur,achE,gišur,gis~uur,,,noun,"GIŠ.gi-iš-šu-ur, GIŠ.gi-šu-ur",,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">ki</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">ur</font></qt>",,
GIŠ.GIŠ.lg.za-el,nE,wood-zael,lgzael,2,,noun,GIŠ.ma-lu.za-el,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#b40000"">GIŠ</font>.<font color=""#690000"">lg</font>.<font color=""#690000"">za</font>-<font color=""#9b0000"">el</font></qt>",,
ki-te-en,nE,ægis,giteen,4,,noun,"ki-den, ki-di, ki-di-en, ki-te-in, hh.bar-ru.ki-te-in, hh.bar-ru.ki-tin",Sg.,1st,"<qt><font color=""#690000"">ki</font>-te-<font color=""#690000"">en</font></qt>",,
ki-te-en.te-um-be-en-ra,nE,,giteenteumbeenra,2,,noun,"ki-tin.te-um-be-en-ra, te-um-be-en-ra",Sg.,1st,"<qt><font color=""#690000"">ki</font>-te-<font color=""#690000"">en</font>.te-<font color=""#690000"">um</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">en</font>-<font color=""#690000"">ra</font></qt>",,
ki-te-en-ni-na,nE,ægis-3SG.POSS-GEN,giteennina,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-te-<font color=""#690000"">en</font>-<font color=""#c30000"">ni</font>-na</qt>",,
ki-te-in,achE,ægis,gitein,1,,noun,ki-te-en,,,"<qt><font color=""#690000"">ki</font>-te-in</qt>",,
hw.ki-te.mar-dúk,achE,Kiten-Marduk,gitemarduk,1,,noun,v.ki-te.d.AMAR.UTU,,,"<qt><font color=""#de0000"">hw</font>.<font color=""#690000"">ki</font>-te.<font color=""#9b0000"">mar</font>-<font color=""#00ff00"">dúk</font></qt>",,
ki-te-ni-ir-e,nE,ægis-SG-3SG.POSS,giteniire,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ki</font>-te-<font color=""#c30000"">ni</font>-ir-<font color=""#690000"">e</font></qt>",,
ki?-ti,oE,duration?,giti,1,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">ti</font></qt>",,
h.ki-ti,achE,,giti,5,,noun,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ki</font>-<font color=""#690000"">ti</font></qt>",,
gi-ul-a-ak.lg,nE,,giulaak,2,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-ul-<font color=""#690000"">a</font>-<font color=""#690000"">ak</font>.<font color=""#690000"">lg</font></qt>",,
gi-ul-li-ra,achE,command-SG,giullira,1,,noun,GIŠ.MÁ.lg.gi-ul-li-ra,,,"<qt><font color=""#9b0000"">gi</font>-ul-li-<font color=""#690000"">ra</font></qt>",,
gi-um,"mE, nE, achE",gium,gium,29,,noun,gi-im,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#690000"">um</font></qt>",,
gi-ut-máš-te,nE,,giutmas~te,6,,noun,,,,"<qt><font color=""#9b0000"">gi</font>-<font color=""#d50000"">ut</font>-<font color=""#690000"">máš</font>-te</qt>",,
ki-ut?-tuk?-qa?,achE,,giuttukqa,1,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">tuk</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
ki-ya-da,achE,kayādā,giyada,1,kayādā,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font>-<font color=""#9b0000"">da</font></qt>",,
hh.ki-ya-nu-ri,achE,kiyan-1SG.PRON-3SG.AGR,giyanuri,1,,noun,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">hh</font>.<font color=""#690000"">ki</font>-<font color=""#9b0000"">ya</font>-nu-<font color=""#9b0000"">ri</font></qt>",,
ki-zìr-zu-ka-li-ku,oE,,gizirzukaliku,4,,noun,,,,"<qt><font color=""#690000"">ki</font>-<font color=""#00ff00"">zìr</font>-<font color=""#690000"">zu</font>-ka-li-<font color=""#d50000"">ku</font></qt>",month,
[ki]-zu-um,mE,chapel,gizuum,1,kiṣṣum,noun,"ki-iz-zum, ki-iz-zu-um",,,"<qt><font color=""#690000"">ki</font>-<font color=""#690000"">zu</font>-<font color=""#690000"">um</font></qt>",,
GIŠ.GU.lg,nE,,gu,1,,noun,,,,"<qt><font color=""#b40000"">GIŠ</font>.<font color=""#690000"">GU</font>.<font color=""#690000"">lg</font></qt>",,
