transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
id-du-nu-iš-da,achE,3SG.ACC-give-3SG-da,iddunuis~da,1,,verb,in+du-nu-iš-da,Sg.,3rd Anim.,"<qt><font color=""#690000"">id</font>-<font color=""#9b0000"">du</font>-nu-iš-<font color=""#9b0000"">da</font></qt>",,-da
id-du,"nE, achE",give2-IMP,iddu,,,verb,"id, i-du, ud-du",,,"<qt><font color=""#690000"">id</font>-<font color=""#9b0000"">du</font></qt>",,
gi-ri-i[t],oE,vow-2SG,giriit,1,,verb,,Sg.,2nd,"<qt><font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">it</font></qt>",,
la-h-li-ik,nE,saddle-PASS.PTCP,lahliik,,,verb,,,,"<qt>la-<font color=""#d50000"">h</font>-li-<font color=""#c30000"">ik</font></qt>",,-k
la-h-li-iš,nE,saddle-3SG,lahliis~,,,verb,,Sg.,3rd Anim.,"<qt>la-<font color=""#d50000"">h</font>-li-iš</qt>",,
la-h-l[i]-šá,nE,saddle-3SG-ša,lahlis~a,,,verb,,Sg.,3rd Anim.,"<qt>la-<font color=""#d50000"">h</font>-li-<font color=""#c30000"">šá</font></qt>",,-ša
la-h-lu-h-[pi],mE,saddle-1SG-3PL.AGR,lahluhpi,1,,verb,,Sg.,1st,"<qt>la-<font color=""#d50000"">h</font>-<font color=""#690000"">lu</font>-<font color=""#d50000"">h</font>-<font color=""#de0000"">pi</font></qt>",,
la-h-lu-uš,mE,saddle-3SG,lahluus~,,,verb,,Sg.,3rd Anim.,"<qt>la-<font color=""#d50000"">h</font>-<font color=""#690000"">lu</font>-uš</qt>",,
la-h-lu-h,mE,saddle-1SG,lahluh,1,,verb,,Sg.,1st,"<qt>la-<font color=""#d50000"">h</font>-<font color=""#690000"">lu</font>-<font color=""#d50000"">h</font></qt>",,
šu-šu-un.qa,"mE, nE",Susa-1SG.AGR,s~us~uunqa,8,,verb,šu-šu-un.ga,Sg.,1st,,,
h.šu-šu-un.qa,"mE, nE",Susa-1SG.AGR,s~us~uunqa,13,,verb,šu-šu-un.ga,Sg.,1st,,,
šu-šu-ga,mE,Susa-1SG.AGR,s~us~uga,,,verb,šu-šu-un.ga,Sg.,1st,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">ga</font></qt>",,
šu-šu-ka,mE,Susa-1SG.AGR,s~us~uka,,,verb,šu-šu-un.ka,Sg.,1st,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-ka</qt>",,
šu-šu-un.ka,mE,Susa-1SG.AGR,s~us~uunka,1,,verb,šu-šu-un.ga,Sg.,1st,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font>.ka</qt>",,
šu-šu-un.ga,mE,Susa-1SG.AGR,s~us~uunga,,,verb,šu-šu-un.ka,Sg.,1st,"<qt><font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font>.<font color=""#9b0000"">ga</font></qt>",,
h.šu-šu-un.ka,mE,Susa-1SG.AGR,s~us~uunka,1,,verb,šu-šu-un.ga,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">šu</font>-<font color=""#b40000"">un</font>.ka</qt>",,
2.te-im-ti,mE,lenient-2SG.AGR,deimti,1,,verb,te-en-ti,,,"<qt>te-<font color=""#b40000"">im</font>-<font color=""#690000"">ti</font></qt>",,
ma-as-si-iš-ni,,cut.off-3SG-OPT,maassiis~ni,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-iš-<font color=""#c30000"">ni</font></qt>",,
ma-as-si-en,nE,cut.off-OPT,maassien,,,verb,,,,"<qt><font color=""#b40000"">ma</font>-<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-<font color=""#690000"">en</font></qt>",,
2.da-qa,achE,bring-PASS.PTCP,daqa,1,,verb,"ti-ib-be.da-qa, 2.da-h",,,,,
da-qa,"nE, achE",bring-PASS.PTCP,daqa,14,,verb,"da-ak, ti-ib-be.da-qa",,,,,
tar-ma,achE,complete-1SG,darma,1,,verb,,Sg.,1st,"<qt><font color=""#c30000"">tar</font>-<font color=""#b40000"">ma</font></qt>",,
tar-ma-ak,achE,complete-PASS.PTCP,darmaak,2,,verb,tar-ma,,,"<qt><font color=""#c30000"">tar</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,
tar-ma-ik-ni,achE,complete-PASS.PTCP-OPT,darmaikni,1,,verb,tar-ma,Sg.,1st,"<qt><font color=""#c30000"">tar</font>-<font color=""#b40000"">ma</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">ni</font></qt>",,-ni
tar-ma-na,nE,complete-ACT.PTCP,darmana,1,,verb,tar-ma,Sg.,1st,"<qt><font color=""#c30000"">tar</font>-<font color=""#b40000"">ma</font>-na</qt>",,
tar-maš,achE,tarm-3SG,darmas~,1,,verb,tar-ma,Sg.,3rd Anim.,"<qt><font color=""#c30000"">tar</font>-<font color=""#de0000"">maš</font></qt>",,
tar-ti-[in]-da,achE,tarta-2SG,dartiinda,1,,verb,tar-tan-ti,Sg.,2nd,"<qt><font color=""#c30000"">tar</font>-<font color=""#690000"">ti</font>-in-<font color=""#9b0000"">da</font></qt>",,
tar-tan-ti,achE,tarta-2SG,dartanti,1,,verb,,Sg.,2nd,"<qt><font color=""#c30000"">tar</font>-<font color=""#c30000"">tan</font>-<font color=""#690000"">ti</font></qt>",,
tar-ti-in-ti,achE,tarta-2SG,dartiinti,1,,verb,tar-tan-ti,Sg.,2nd,"<qt><font color=""#c30000"">tar</font>-<font color=""#690000"">ti</font>-in-<font color=""#690000"">ti</font></qt>",,
ti-ba-qa,achE,form-PASS.PTCP+,dibaqa,1,,verb,"ti-pu-h, te-pu-h",,,,,
te?-u[m-ti?],achE,,deumti,1,,verb,,,,"<qt>te-<font color=""#690000"">um</font>-<font color=""#690000"">ti</font></qt>",,
ti-ga-in,oE,want-FUT,digain,1,,verb,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ga</font>-in</qt>",,
2.taš,achE,taš-3SG,das~,2,,verb,da-iš,,,"<qt><font color=""#b40000"">taš</font></qt>",,
taš,oE,help-IMP,das~,1,,verb,"hal-taš, te-im-[ti].ta-aš, v.ki-din.d.hu-ut-ru-táš, hw.hu-ban.hal-taš, hu-ban.taš, v.hu-ban.un-taš, hu-ba.d.šul-gi.da-aš, [d].IŠKUR.ha-al-da-[aš?], [d].IM.ha-al-da-[aš?]",,,"<qt><font color=""#b40000"">taš</font></qt>",,
taš-da,achE,ta-3SG-da,das~da,1,,verb,[ti]-ib-be.taš-da,,,"<qt><font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font></qt>",,
taš-da-ma,achE,possessed-3SG?,das~dama,1,,verb,,,,"<qt><font color=""#b40000"">taš</font>-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ma</font></qt>",,
3.taš,achE,bring-IMP,das~,1,,verb,,,,"<qt><font color=""#b40000"">taš</font></qt>",,
taš-li,oE,,das~li,,,verb,,,,"<qt><font color=""#b40000"">taš</font>-li</qt>",,
taš-ni,"nE, achE",ta-3SG-OPT,das~ni,1,,verb,da-iš-ni,,,"<qt><font color=""#b40000"">taš</font>-<font color=""#c30000"">ni</font></qt>",,
na-um-be,achE,speak-ACT.PTCP-3PL.AGR,naumbe,,,verb,na-an-be,Pl.,3rd Anim.,"<qt>na-<font color=""#690000"">um</font>-<font color=""#de0000"">be</font></qt>",,
ta-ta-al-lu-h,mE,ITER~write-1SG,dataalluh,1,,verb,,,,"<qt>ta-ta-al-<font color=""#690000"">lu</font>-<font color=""#d50000"">h</font></qt>",,
ta-ta-al-lu-un-ra,mE,ITER~write-ACT.PTCP-SG,dataalluunra,1,,verb,,,,"<qt>ta-ta-al-<font color=""#690000"">lu</font>-<font color=""#b40000"">un</font>-<font color=""#690000"">ra</font></qt>",,
ta-ta-hu-ta,mE,ITER~bring-1PL,datahuta,1,,verb,ta-at-ta-hu-ta,,,"<qt>ta-ta-<font color=""#d50000"">hu</font>-ta</qt>",,
te-el-be-qa,"mE, nE",cover-PASS.PTCP,deelbeqa,2,,verb,,,,,,
te-en-ti,mE,lenient-2SG,deenti,19,,verb,te-im-ti,,,"<qt>te-<font color=""#690000"">en</font>-<font color=""#690000"">ti</font></qt>",,
te-gi?-ik,oE,transport-PASS.PTCP,degiik,,,verb,,,,"<qt>te-<font color=""#9b0000"">gi</font>-<font color=""#c30000"">ik</font></qt>",,-k
ha-áš-šá-iš-da,achE,check-3SG-da,haas~s~ais~da,1,hašya,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ha</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hal-taš,,,haltas~,,,verb,"(hw.hu-ban.)hal-taš, (te-im-ti.)hal-taš, (d.si-mu-ut.)hal-taš, hal+taš, te-im-ti.hal-taš, d.si-mu-ut.el-ta-aš",,,"<qt><font color=""#9b0000"">hal</font>-<font color=""#b40000"">taš</font></qt>",,
hi-ša-an-ti,mE,forget-2SG,his~aanti,,,verb,,Sg.,2nd,"<qt><font color=""#c30000"">hi</font>-ša-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font></qt>",,
hi?-šá-an,nE,forget-ACT.PTCP,his~aan,,,verb,,,,"<qt><font color=""#c30000"">hi</font>-<font color=""#c30000"">šá</font>-<font color=""#c30000"">an</font></qt>",,
hi-iš-da,nE,forget-3SG-da,hiis~da,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
hi-ir-pi-qa,nE,wait-PASS.PTCP,hiirpiqa,1,,verb,,,,"<qt><font color=""#c30000"">hi</font>-ir-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
2.hi-iš,mE,hiš2-3SG,hiis~,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#c30000"">hi</font>-iš</qt>",,
hu-ud-du-ud-da,achE,make-1PL-da,huudduudda,1,,verb,hu-ud-da-hu-ut,Pl.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">du</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",,
hu-ud-du-da-ak,nE,make-PASS.PTCP,huuddudaak,,,verb,,,,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">du</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font></qt>",,-k
hu-ud-ra,achE,make-1SG,huudra,,,verb,hu-ud-da-ra,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">ud</font>-<font color=""#690000"">ra</font></qt>",,
hu-ul-ba-h,mE,hulba-1SG,huulbah,,,verb,hu-ul-pa-h,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-ul-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font></qt>",,
hu-h-táh,"mE, nE",make-1SG,huhtah,1,,verb,,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#cd0000"">táh</font></qt>",,
hu-h-ta-h,mE,make-1SG,huhtah,,,verb,hu-h-táh,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-ta-<font color=""#d50000"">h</font></qt>",,
hu-h-ta-ha,mE,make-1SG-da,huhtaha,1,,verb,hu-h-da-ha,Sg.,1st,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-ta-<font color=""#690000"">ha</font></qt>",,
[hu]-h-[táh]-ši,mE,make-3PL,huhtahs~i,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#cd0000"">táh</font>-<font color=""#c30000"">ši</font></qt>",,
hu-h-taš,mE,make-3SG,huhtas~,,,verb,,Sg.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#b40000"">taš</font></qt>",,
hu-h-táh-ša,mE,make-3PL-ša,huhtahs~a,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#d50000"">h</font>-<font color=""#cd0000"">táh</font>-ša</qt>",,-ša
ku-uk-da-ak,achE,kukta-k,guukdaak,1,,verb,,,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">da</font>-<font color=""#690000"">ak</font></qt>",,
ku-uk-da-in-da,achE,kukta-2SG,guukdainda,,,verb,"ku-uk-da-ak, -da",,,"<qt><font color=""#d50000"">ku</font>-<font color=""#9b0000"">uk</font>-<font color=""#9b0000"">da</font>-in-<font color=""#9b0000"">da</font></qt>",,
ra-ab-ba-ak-na,mE,bind-PASS.PTCP-OPT,raabbaakna,1,,verb,ra-ap-pa-ak-na,,,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ab</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font>-na</qt>",,-ni
ra-ab-ba-h,mE,bind-1SG,raabbah,,,verb,,Sg.,1st,"<qt><font color=""#690000"">ra</font>-<font color=""#9b0000"">ab</font>-<font color=""#9b0000"">ba</font>-<font color=""#d50000"">h</font></qt>",,
te-ip-ti-h,mE,lord-1SG,deiptih,1,,verb,te-im-ti,Sg.,1st,"<qt>te-<font color=""#690000"">ip</font>-<font color=""#690000"">ti</font>-<font color=""#d50000"">h</font></qt>",,
hu-ba-iš-da,achE,huba-3PL-da,hubais~da,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#d50000"">hu</font>-<font color=""#9b0000"">ba</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
d.in-šu-ši-na-ak.gi-ik,mE,Inšušinak-1SG.AGR,ins~us~inaakgiik,,,verb,,Sg.,1st,"<qt><font color=""#c30000"">d</font>.in-<font color=""#9b0000"">šu</font>-<font color=""#c30000"">ši</font>-na-<font color=""#690000"">ak</font>.<font color=""#9b0000"">gi</font>-<font color=""#c30000"">ik</font></qt>",,
d.in-šu-ši-na-ak-ki,mE,Inšušinak-1SG.AGR,ins~us~inaakki,,,verb,,Sg.,1st,"<qt><font color=""#c30000"">d</font>.in-<font color=""#9b0000"">šu</font>-<font color=""#c30000"">ši</font>-na-<font color=""#690000"">ak</font>-<font color=""#690000"">ki</font></qt>",,
te-iš,mE,te-3SG,deis~,1,,verb,,,,<qt>te-iš</qt>,,
te-it-gi-h,mE,transport-1SG,deitgih,2,,verb,te-en-gi-h,,,"<qt>te-<font color=""#690000"">it</font>-<font color=""#9b0000"">gi</font>-<font color=""#d50000"">h</font></qt>",,
te-la-ak,mE,retain-PASS.PTCP,delaak,4,,verb,"ba-aš.te-la-ak?, [t]e-la-ak-li",Sg.,1st,"<qt>te-la-<font color=""#690000"">ak</font></qt>",,
te-la-ak-na,mE,retain-PASS.PTCP-OPT,delaakna,1,,verb,"te-la-ak, [t]e-la-ak-li",,,"<qt>te-la-<font color=""#690000"">ak</font>-na</qt>",,
[t]e-la-ak-li,mE,retain-PASS.PTCP-OPT,delaakli,2,,verb,te-la-ak+-li,,,"<qt>te-la-<font color=""#690000"">ak</font>-li</qt>",,
te-la-ak-ni,"mE, nE",retain-PASS.PTCP-OPT,delaakni,16,,verb,"te-la-ak, [t]e-la-ak-li, te-la-ak-na, te-la-ak-ni-e",,,"<qt>te-la-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font></qt>",,-ni
te-la-ak-ni-e,mE,retain-PASS.PTCP-OPT,delaaknie,1,,verb,te-la-ak-ni,,,"<qt>te-la-<font color=""#690000"">ak</font>-<font color=""#c30000"">ni</font>-<font color=""#690000"">e</font></qt>",,-ni
te-la-ak-ti-ni,mE,retain-PASS.PTCP-?-OPT,delaaktini,1,,verb,te-la-ak,,,"<qt>te-la-<font color=""#690000"">ak</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ni</font></qt>",,
li-ba-ak,"mE, nE",servant-1SG.AGR,libaak,1,,verb,,Sg.,1st,"<qt>li-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ak</font></qt>",,
la-ti-iš-da,achE,lat-3SG-da,latiis~da,,,verb,,Sg.,3rd Anim.,"<qt>la-<font color=""#690000"">ti</font>-iš-<font color=""#9b0000"">da</font></qt>",,-da
la-ti-qa,achE,lat-ka,latiqa,,,verb,,,,"<qt>la-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,-k
te-pu-h,mE,form-1SG,depuh,2,,verb,,,,"<qt>te-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font></qt>",,
[t]e-ra-an,mE,use-ACT.PTCP?,deraan,1,,verb,,,,"<qt>te-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",,
te-te-en,nE,tete-n,deteen,1,,verb,,,,"<qt>te-te-<font color=""#690000"">en</font></qt>",,
te-ri-qa,achE,tera-k,deriqa,5,,verb,[t]e-ra-an,,,,,-k
ti-im-ba-an,nE,succeed-ACT.PTCP,diimbaan,1,,verb,tu-im-ba-an,Sg.,1st,"<qt><font color=""#690000"">ti</font>-<font color=""#b40000"">im</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">an</font></qt>",,
ti-ik-qa-an,nE,want-FUT?,diikqaan,1,,verb,ti-ik-la,,,,,
ti-ik-qa-áš,nE,want-3SG,diikqaas~,1,,verb,ti-ik-la,,,,,
[ti]-ik-qa-áš-da,nE,want-3SG-da,diikqaas~da,1,,verb,ti-ik-la,,,,,
ti-ik-qa-áš-ni,nE,want-3SG-OPT,diikqaas~ni,1,,verb,ti-ik-la,,,,,
ti-ip-pan-na,nE,,diippanna,,,verb,,,,"<qt><font color=""#690000"">ti</font>-<font color=""#690000"">ip</font>-<font color=""#9b0000"">pan</font>-na</qt>",,
ti-ka-ak,oE,want-PASS.PTCP,dikaak,1,,verb,ti-ik-la,,,"<qt><font color=""#690000"">ti</font>-ka-<font color=""#690000"">ak</font></qt>",,
ti-la-ni-li,oE,retain-ACT.PTCP-1SG-OPT,dilanili,1,,verb,te-la-ni-li,,,"<qt><font color=""#690000"">ti</font>-la-<font color=""#c30000"">ni</font>-li</qt>",,
[ti?-l]a-ak-na,oE,retain-PASS.PTCP-OPT,dilaakna,1,,verb,te-la-ak,,,"<qt><font color=""#690000"">ti</font>-la-<font color=""#690000"">ak</font>-na</qt>",,
tin-gi-iš,achE,transport-3SG,dingiis~,7,,verb,"tin-ki-ik, tin-kaš, tin-gi-iš-ni",Sg.,3rd Anim.,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-iš</qt>",,
tin-gi-iš-da,achE,transport-3SG-da,dingiis~da,3,,verb,,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-iš-<font color=""#9b0000"">da</font></qt>",,
tin-gi-iš-ni,"nE, achE",transport-3SG-OPT,dingiis~ni,3,,verb,tin-gi-iš+-ni,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-iš-<font color=""#c30000"">ni</font></qt>",,
[ti]n-gi-h-i[š],nE,transport-3PL,dingihis~,,,verb,,Pl.,3rd Anim.,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-<font color=""#d50000"">h</font>-iš</qt>",,
tin?-gi-en,nE,transport-3SG-OPT,dingien,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-<font color=""#690000"">en</font></qt>",,
tin-gi-ik,achE,transport-PASS.PTCP,dingiik,22,,verb,tin-ki-ik,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-<font color=""#c30000"">ik</font></qt>",,-k
2.tin-gi-iš,achE,transport-3PL,dingiis~,5,,verb,"tin-ki-ik, tin-kaš, tin-gi-iš-ni",Pl.,3rd Anim.,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-iš</qt>",,
tin-gi-ik-qa,achE,transport-PASS.PTCP+,dingiikqa,1,,verb,tin-ki-ik,Sg.,1st,,,-ka
tin-gi-qa,achE,transport-PASS.PTCP+,dingiqa,7,,verb,,Sg.,1st,,,-ka
tin-gi-ya,achE,transport-1SG-da,dingiya,7,,verb,tin-ki-ik,Sg.,1st,"<qt><font color=""#9b0000"">tin</font>-<font color=""#9b0000"">gi</font>-<font color=""#9b0000"">ya</font></qt>",,
tin-kaš,achE,transport-3SG,dinkas~,4,,verb,tin-gi-iš,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#de0000"">kaš</font></qt>",,
tin-ki-ik,achE,transport-PASS.PTCP,dinkiik,1,,verb,tin-gi-ik,,,"<qt><font color=""#9b0000"">tin</font>-<font color=""#690000"">ki</font>-<font color=""#c30000"">ik</font></qt>",,-k
ti-pi-h,achE,form-1SG,dipih,2,,verb,"ti-pu-h, -h, te-pu-h",,,"<qt><font color=""#690000"">ti</font>-<font color=""#de0000"">pi</font>-<font color=""#d50000"">h</font></qt>",,
ti-pi-ha,achE,form-1SG-da,dipiha,1,,verb,ti-pi-h,,,"<qt><font color=""#690000"">ti</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ha</font></qt>",,
ti-pi-ik-ni,mE,write-PASS.PTCP-OPT,dipiikni,,,verb,te-bi,,,"<qt><font color=""#690000"">ti</font>-<font color=""#de0000"">pi</font>-<font color=""#c30000"">ik</font>-<font color=""#c30000"">ni</font></qt>",,
ti-pi-qa,nE,write-PASS.PTCP,dipiqa,3,,verb,te-bi,Sg.,3rd Anim.,,,
ti-pu-h,"mE, nE",form-1SG,dipuh,4,,verb,"ti-pi-h, -h",,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">pu</font>-<font color=""#d50000"">h</font></qt>",,
ti-ri,achE,say-1SG,diri,1,,verb,"ti-ri-iš, ti-ri-iš-ni, tur-ri-gi, tu-ru-h, tu4-ru-qa, tu4-ru-uk, tu4-ru-uk-ni, tu4-ru-un, tu4-ru-uš, tu4-ru-uš-ni-e",,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font></qt>",,
ti-ri-hi?-iš?-da,nE,say-3PL-da,dirihiis~da,1,,verb,ti-ri,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">hi</font>-iš-<font color=""#9b0000"">da</font></qt>",,
ti-ri-ik,nE,prepare-PASS.PTCP,diriik,2,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">ik</font></qt>",,
ti-ri-in,achE,say-ACT.PTCP,diriin,1,,verb,ti-ri,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-in</qt>",,
ti-ri-in-ra,nE,say-ACT.PTCP-3SG.AGR,diriinra,1,,verb,ti-ri,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#690000"">ra</font></qt>",,-an
ti-ri-in-ri,mE,say-ACT.PTCP-3SG.AGR,diriinri,,,verb,ti-ri-in-ra,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#9b0000"">ri</font></qt>",,-an
ti-ri-in-ti,achE,say-2SG,diriinti,2,,verb,ti-ri,Sg.,2nd,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-in-<font color=""#690000"">ti</font></qt>",,
ti-ri-ik-qa,achE,say-PASS.PTCP+,diriikqa,1,,verb,"ti-ri-qa, tur-ri-qa",Sg.,3rd Anim.,,,
ti-ri-iš-ti,achE,say-3SG-ti,diriis~ti,2,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#690000"">ti</font></qt>",,-ti
[ti-ri]-ma-ak,achE,say-DUR-PASS.PTCP,dirimaak,1,,verb,tur-ri-ma-ak,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ak</font></qt>",,"-k, -man"
ti-ri-man-ba,achE,say-DUR-ACT.PTCP-3PL.AGR,dirimanba,2,,verb,ti-ri,Pl.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">ba</font></qt>",,-man
ti-ri-man-pi,achE,say-DUR-ACT.PTCP-3PL.AGR,dirimanpi,9,,verb,ti-ri-man-ba,Pl.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#690000"">man</font>-<font color=""#de0000"">pi</font></qt>",,-man
ti-ri-iš,achE,say-3SG,diriis~,6,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-iš</qt>",,
ti-ri-iš-šá,achE,say-3SG-ša,diriis~s~a,1,,verb,ti-ri-šá,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#c30000"">šá</font></qt>",,-ša
ti-ri-iš-ni,nE,say-3SG-OPT,diriis~ni,1,,verb,,Sg.,3rd Anim.,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-iš-<font color=""#c30000"">ni</font></qt>",,-ni
ti-ri-man-qa,achE,say-DUR-ACT.PTCP-1SG.AGR,dirimanqa,1,,verb,ti-ri,Sg.,1st,,,-man
ti-ri-na,achE,say-GEN?,dirina,1,,verb,ti-ri,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-na</qt>",,
ti-ri-ya-iš,achE,,diriyais~,1,,verb,ti-ri,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font>-iš</qt>",,
ti-ri-šá,achE,say-3SG-ša,diris~a,1,,verb,ti-ri-iš-šá,,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#c30000"">šá</font></qt>",,
ti-ri-ya,"nE, achE",say-1SG-da,diriya,6,,verb,"tur-ri-ya, ti-ri",,,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
ti-ri-ma-nu-un,achE,say-DUR-ACT.PTCP-1PL.AGR,dirimanuun,2,,verb,,Pl.,1st,"<qt><font color=""#690000"">ti</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font>-nu-<font color=""#b40000"">un</font></qt>",,
ti-ri-qa,achE,say-PASS.PTCP+,diriqa,1,,verb,"ti-ri, ti-ri-ik-qa",Sg.,1st,,,-ka
tíš-ha-an,achE,flood-ACT.PTCP,dis~haan,1,,verb,,,,"<qt><font color=""#00ff00"">tíš</font>-<font color=""#690000"">ha</font>-<font color=""#c30000"">an</font></qt>",,
ti-um-ba-qa,nE,grant-PASS.PTCP,diumbaqa,7,,verb,"tu-um-ba-qa, tu-ba-qa",Pl.,3rd Anim.,,,-ka
du-ba,achE,receive-3PL,duba,1,,verb,,,,"<qt><font color=""#9b0000"">du</font>-<font color=""#9b0000"">ba</font></qt>",,
tu-ba-qa,nE,grant-PASS.PTCP,dubaqa,2,,verb,ti-um-ba-qa,Pl.,3rd Anim.,,,-ka
