transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
nu-šá-qa-ma-qa,achE,nišakavaka,nus~aqamaqa,,nišakavaka,other,,,,"<qt>nu-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
nu-ti-ma,achE,nut-in,nutima,,,other,,,,"<qt>nu-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",,-ma
nu-uk-ku-na,nE,,nuukkuna,,,other,"nu-ku-na, nu-ku-un",,,"<qt>nu-<font color=""#9b0000"">uk</font>-<font color=""#d50000"">ku</font>-na</qt>",,
nu-um,mE,num,nuum,,,other,,,,"<qt>nu-<font color=""#690000"">um</font></qt>",,
nu-un,"oE, mE, nE",2SG.ACC,nuun,1,,other,v.nu-in,,,"<qt>nu-<font color=""#b40000"">un</font></qt>",,
h.ra-ban-na,achE,,rabanna,,,other,ráb-ban-na,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ra</font>-<font color=""#9b0000"">ban</font>-na</qt>",,
ru-ur,achE,3SG.ACC-1SG.DAT,ruur,1,,other,,,,"<qt><font color=""#b40000"">ru</font>-<font color=""#b40000"">ur</font></qt>",,
2.ru-ur,achE,against.me,ruur2,1,,other,ir.ru-ur,,,,,
sa-ap.ap-pa,achE,,saapappa,,,other,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font>.<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font></qt>",,
3.sa-ap,achE,after,saap,1,,other,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font></qt>",,
4.sa-ap,achE,so.that,saap,1,,other,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font></qt>",,
5.sa-ap,achE,so.long.as,saap,1,,other,,,,"<qt><font color=""#00ff00""><sub><small>5</small></sub></font>.<font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font></qt>",,
sa-ap.ap-pa.an-qa,achE,,saapappaanqa,,,other,sa-ap.ap-pa.na-qa,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font>.<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>.<font color=""#c30000"">an</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
sa-ap.ap-pa.na-qa,achE,,saapappanaqa,,,other,,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">ap</font>.<font color=""#9b0000"">ap</font>-<font color=""#690000"">pa</font>.na-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
sa-dè-it,oE,daytime,sadeit,,,other,ša-at-me,,,"<qt><font color=""#690000"">sa</font>-<font color=""#d50000"">dè</font>-<font color=""#690000"">it</font></qt>",,
si-ib-ba-ma-qa,mE,ITER~favour-DUR-PASS.PTCP,siibbamaqa,,,other,,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
si-ma,"mE, nE",front-in,sima,,,other,,,,"<qt><font color=""#690000"">si</font>-<font color=""#b40000"">ma</font></qt>",,-ma
si11-ma,oE,front-LOC,si11ma,,,other,si-ma,,,"<qt><font color=""#c30000"">si<sub><small>11</small></sub></font>-<font color=""#b40000"">ma</font></qt>",,
si-ra,"oE, mE",front-3SG.AGR,sira,,,other,si,,,"<qt><font color=""#690000"">si</font>-<font color=""#690000"">ra</font></qt>",,
sir-na,nE,,sirna,,,other,2.sir-ma,,,"<qt><font color=""#690000"">sir</font>-na</qt>",,
2.sir-ma,"nE, achE",,sirma,1,,other,,,,"<qt><font color=""#690000"">sir</font>-<font color=""#b40000"">ma</font></qt>",,
h.si-ut-ma,achE,gravel-LOC,siutma,1,,other,h.si-ut,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">si</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">ma</font></qt>",,-ma
si-ut-ma-na,achE,sitma-na,siutmana,,,other,,,,"<qt><font color=""#690000"">si</font>-<font color=""#d50000"">ut</font>-<font color=""#b40000"">ma</font>-na</qt>",,-na
si-ya-an-um-me-ma,mE,temple-1SG-INANIM-LOC,siyaanummema,1,,other,"si-ya-an-i-me, si-ya-an-me",,,"<qt><font color=""#690000"">si</font>-<font color=""#9b0000"">ya</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">um</font>-<font color=""#9b0000"">me</font>-<font color=""#b40000"">ma</font></qt>",,
sa-da-na,achE,sut-an,sadana,,,other,su-da-an,,,"<qt><font color=""#690000"">sa</font>-<font color=""#9b0000"">da</font>-na</qt>",,
su-dè-it,oE,nighttime,sudeit,1,,other,,,,"<qt><font color=""#690000"">su</font>-<font color=""#d50000"">dè</font>-<font color=""#690000"">it</font></qt>",,
su-lu-ka-ak,mE,suluka-and,sulukaak,1,,other,su-lu-ka+a-ak,,,"<qt><font color=""#690000"">su</font>-<font color=""#690000"">lu</font>-ka-<font color=""#690000"">ak</font></qt>",,
su-sim.KI,oAkk,Susa-im,susimki,,,other,,,,"<qt><font color=""#690000"">su</font>-<font color=""#00ff00"">sim</font>.<font color=""#690000"">KI</font></qt>",,
šá-ag-gi-ma,achE,substitute-LOC,s~aaggima,1,,other,"šá-gi-ma, šá-ag-gi",,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ag</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">ma</font></qt>",,-ma
šá-áš-šá,achE,heretofore,s~aas~s~a,,,other,šá-iš-šá,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font></qt>",,
šá-áš-šá-da,achE,formerly,s~aas~s~ada,,,other,šá-iš-šá-da,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">da</font></qt>",,
ša-ar-ra-na,,repair-GEN,s~aarrana,1,,other,,,,"<qt>ša-ar-<font color=""#690000"">ra</font>-na</qt>",,-na
šá-gi-ma,achE,šak-in,s~agima,,,other,"šak.e.ma, šá-ag-gi-ma",,,"<qt><font color=""#c30000"">šá</font>-<font color=""#9b0000"">gi</font>-<font color=""#b40000"">ma</font></qt>",,-ma
šá-ir-[ra-be-ib]-ba,nE,,s~airrabeibba,,,other,,,,"<qt><font color=""#c30000"">šá</font>-ir-<font color=""#690000"">ra</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ib</font>-<font color=""#9b0000"">ba</font></qt>",,
šá-iš-šá-ra-[ma-na],nE,,s~ais~s~aramana,,,other,šá-áš-šá-ra-ma-na,,,"<qt><font color=""#c30000"">šá</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-na</qt>",,-na
šá-iš-šá-ram-ma-na-ma,nE,,s~ais~s~arammanama,,,other,šá-iš-šá-ra-[ma-na],,,"<qt><font color=""#c30000"">šá</font>-iš-<font color=""#c30000"">šá</font>-<font color=""#00ff00"">ram</font>-<font color=""#b40000"">ma</font>-na-<font color=""#b40000"">ma</font></qt>",,
šà-ma,"nE, achE",heart-LOC,s~ama,,,other,,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#b40000"">ma</font></qt>",,-ma
šá-ra,"nE, achE",under,s~ara,,,other,šá-ra-ma,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font></qt>",,
šá-rák,achE,again,s~arak,14,,other,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">rák</font></qt>",,
šá-ra-ma,"nE, achE",under?-LOC,s~arama,1,,other,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font></qt>",,-ma
šá-ra-ma-ap,achE,under-LOC-PL,s~aramaap,1,,other,,Pl.,3rd Anim.,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">ap</font></qt>",,-ma
šá-ra-man-na,achE,under.responsibility,s~aramanna,1,,other,"šá-ra-ma, šá-ra-man, šá-ra-ma-na, šá-ra-man-nu, šá-ra-mi-na",,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">man</font>-na</qt>",,
šá-ra-mi-na,nE,under-GEN,s~aramina,1,,other,,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#690000"">ra</font>-mi-na</qt>",,-na
šà-ri-na,achE,šari-na,s~arina,1,,other,,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#9b0000"">ri</font>-na</qt>",,-na
šà-ri-ma,achE,,s~arima,1,,other,,,,"<qt><font color=""#b40000"">šà</font>-<font color=""#9b0000"">ri</font>-<font color=""#b40000"">ma</font></qt>",,-ma
šá-tin-ni-qa-ma-mar,achE,far-from,s~atinniqamamar,,,other,šá-da-ni-qa,,,"<qt><font color=""#c30000"">šá</font>-<font color=""#9b0000"">tin</font>-<font color=""#c30000"">ni</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">mar</font></qt>",,
še-ma,achE,,s~ema,,,other,,,,"<qt><font color=""#690000"">še</font>-<font color=""#b40000"">ma</font></qt>",,
ši-ti-qa,achE,çitiyaka?,s~itiqa,,çitiyaka?,other,,,,"<qt><font color=""#c30000"">ši</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ka<small>4</small></font></qt>",,
