transliteration,period,morphology,sorting,frequency,cognate,function,variant,number,person,rich,semantics,affix
h.an-tur-bar-mi-ud?-da,achE,,anturbarmiudda,,,GN,h.an-t[ur-bar]-ra-mi-ud?-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#b40000"">tur</font>-<font color=""#de0000"">bar</font>-mi-<font color=""#d50000"">ud</font>-<font color=""#9b0000"">da</font></qt>",location,
h.an-tur-ma,achE,āϑravā,anturma,3,āϑravā,GN,hh.ha-tur-ma,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#b40000"">tur</font>-<font color=""#b40000"">ma</font></qt>",location,
h.an-tur-ra-an-t[i-iš],,antarantiš,anturraantiis~,,antarantiš,GN,h.an-da-ra-an-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#b40000"">tur</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.a-nu-in-z[a?],achE,,anuinza,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">a</font>-nu-in-<font color=""#690000"">za</font></qt>",location,
an-za-an,"oE, mE, nE, achE",Anšan,anzaan,38,,GN,an-ša-an,,,"<qt><font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
h.an-za-an-h,,Anšan,anzaanh,1,,GN,an-za-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font>-<font color=""#d50000"">h</font></qt>",location,
an-za-ir,achE,anzar,anzair,3,,GN,"h.an-šar, h.an-za-ri-na",,,"<qt><font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-ir</qt>",location,
URU.AN.ZA.GÀR.šá.v.ta-pa-pa,nA,,anzagars~atapapa,,,GN,,,,"<qt><font color=""#690000"">URU</font>.<font color=""#c30000"">AN</font>.<font color=""#690000"">ZA</font>.<font color=""#00ff00"">GÀR</font>.<font color=""#c30000"">šá</font>.<font color=""#690000"">v</font>.ta-<font color=""#690000"">pa</font>-<font color=""#690000"">pa</font></qt>",city,
h.an-za-an,mE,Anšan,anzaan,7,,GN,an-ša-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",,
h.an-za-am-na-ak-qa,achE,Hanǰamanaka,anzaamnaakqa,1,hanǰamanaka,GN,"h.an-za-man-kaš, h.an-za-man-na-ak-qa, h.an-za-man-na-ak-kaš, h.an-za-man-na-kaš, h.an-za-man-na-qa",,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#9b0000"">za</font>-am-na-<font color=""#690000"">ak</font>-<font color=""#b40000"">qa</font></qt>",,
h.an-za-kur-da,achE,,anzakurda,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">da</font></qt>",location,
h.an-za-man-kaš,achE,Hanǰamanaka-š,anzamankas~,,hanǰamanakaš,GN,h.an-za-am-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#690000"">man</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.an-za-man-na-ak-kaš,achE,hanǰamanaka-š,anzamannaakkas~,3,hanǰamanakaš,GN,h.an-za-am-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#690000"">man</font>-na-<font color=""#690000"">ak</font>-<font color=""#de0000"">kaš</font></qt>",location,
h.an-za-man-na-kaš,achE,hanǰamanaka-š,anzamannakas~,,hanǰamanakaš,GN,h.an-za-am-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#690000"">za</font>-<font color=""#690000"">man</font>-na-<font color=""#de0000"">kaš</font></qt>",location,
h.an-za-man-na-ak-qa,achE,Hanǰamanaka,anzamannaakqa,3,hanǰamanaka,GN,h.an-za-am-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#9b0000"">za</font>-<font color=""#690000"">man</font>-na-<font color=""#690000"">ak</font>-<font color=""#b40000"">qa</font></qt>",,
h.an-z[a-man]-na-qa,achE,Hanǰamanaka,anzamannaqa,1,hanǰamanaka,GN,h.an-za-am-na-ak-qa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#c30000"">an</font>-<font color=""#9b0000"">za</font>-<font color=""#690000"">man</font>-na-<font color=""#b40000"">qa</font></qt>",,
h.ap-pi-iš-tap-da,achE,Abištāfta,appiis~tapda,3,abištāfta,GN,h.ap-pi-iš-tap-da-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#de0000"">pi</font>-iš-<font color=""#690000"">tap</font>-<font color=""#9b0000"">da</font></qt>",location,
h.ap-pi-iš-tap-da-an,achE,Abištāfta-LOC2,appiis~tapdaan,10,abištāfta,GN,"h.ap-pi-iš-tap-da, h.ha-pi-iš-da-ap-da",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#e40000"">pi</font>-iš-<font color=""#690000"">tap</font>-<font color=""#9b0000"">da</font>-<font color=""#c30000"">an</font></qt>",location,
h.ap-pi-ra,achE,,appira,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">ra</font></qt>",location,
h.ku-ti-ma,achE,,gutima,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#690000"">ti</font>-<font color=""#b40000"">ma</font></qt>",location,
h.ku-tin-na-a-ku,achE,,gutinnaaku,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ku</font>-<font color=""#9b0000"">tin</font>-na-<font color=""#690000"">a</font>-<font color=""#d50000"">ku</font></qt>",location,
h.ap-pi-si-ni-be-ti,mE,Appisinibeti,appisinibeti,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">si</font>-<font color=""#c30000"">ni</font>-<font color=""#de0000"">be</font>-<font color=""#690000"">ti</font></qt>",location,
h.ap-qa-na,achE,Āfkāna,apqana,1,āfkāna,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#b40000"">qa</font>-na</qt>",,
h.ap-tu-da-ráš,achE,afϑudāra-š,aptudaras~,,afϑudāra,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-tu-<font color=""#9b0000"">da</font>-<font color=""#b40000"">ráš</font></qt>",location,
URU.ar-an-zi-a-še,nE,aranzeše,aranzias~e,1,,GN,,,,"<qt><font color=""#690000"">URU</font>.ar-<font color=""#c30000"">an</font>-<font color=""#690000"">zi</font>-<font color=""#690000"">a</font>-<font color=""#690000"">še</font></qt>",city,
[h.]ap?-za?-ba?,achE,,apzaba,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ap</font>-<font color=""#690000"">za</font>-<font color=""#9b0000"">ba</font></qt>",,
URU.ar-an-zi-e-še,nE,,aranzies~e,1,,GN,,,,"<qt><font color=""#690000"">URU</font>.ar-<font color=""#c30000"">an</font>-<font color=""#690000"">zi</font>-<font color=""#690000"">e</font>-<font color=""#690000"">še</font></qt>",,
h.ú-ba-ši-in,nE,,ubas~iin,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ba</font>-<font color=""#c30000"">ši</font>-in</qt>",location,
h.ú-ba-ti-kin-na,achE,,ubatikinna,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ti</font>-<font color=""#690000"">kin</font>-na</qt>",location,
h.ú-ba-ti-ya-nu-iš,achE,,ubatiyanuis~,,,GN,h.uk-ba-ut-ti-ik-pa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#9b0000"">ba</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font>-nu-iš</qt>",location,
h.ú-bat-ti-ik-pa-an,achE,Upatikpa-LOC2,ubattiikpaan,1,,GN,h.uk-ba-ut-ti-ik-pa,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ú</font>-<font color=""#de0000"">bat</font>-<font color=""#690000"">ti</font>-<font color=""#c30000"">ik</font>-<font color=""#690000"">pa</font>-<font color=""#c30000"">an</font></qt>",location,
h.ut-man-na,nE,,utmanna,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ut</font>-<font color=""#690000"">man</font>-na</qt>",location,
h?.ut-tar,achE,,uttar,,,GN,hh.ú-tar,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">ut</font>-<font color=""#c30000"">tar</font></qt>",location,
ut-te-gu.KI,oE,,utteguki,,,GN,,,,"<qt><font color=""#d50000"">ut</font>-te-<font color=""#690000"">gu</font>.<font color=""#690000"">KI</font></qt>",location,
KUR.a-ra-ši,nE,arašu,aras~i,2,,GN,"KUR.a-ra-šu, KUR.ra-a-še, KUR.ra-a-ši, KUR.ra-a-šu, KUR.ra-še, h.ri-e-šu",,,"<qt><font color=""#cd0000"">KUR</font>.<font color=""#690000"">a</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">ši</font></qt>",location,
v.hu-ut-ni-ša-[…],oE,,huutnis~a,,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#c30000"">ni</font>-ša-<font color=""#9b0000"">…</font></qt>",location,
h.hu-ut-pír-ri,achE,,huutpirri,1,,GN,h.ú-ut-pír-ri,,,"<qt><font color=""#c30000"">h</font>.<font color=""#d50000"">hu</font>-<font color=""#d50000"">ut</font>-<font color=""#e10000"">pír</font>-<font color=""#9b0000"">ri</font></qt>",location,
KUR.a-ra-šu,,araši,aras~u,1,,GN,KUR.a-ra-ši,,,"<qt><font color=""#cd0000"">KUR</font>.<font color=""#690000"">a</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">šu</font></qt>",location,
a-ra-wa.KI,oE,arawa,arawaki,1,,GN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">ra</font>-<font color=""#de0000"">wa</font>.<font color=""#690000"">KI</font></qt>",location,
ar-ma-an-na,nE,Arman,armaanna,1,,GN,,,,"<qt>ar-<font color=""#b40000"">ma</font>-<font color=""#c30000"">an</font>-na</qt>",location,
h.ar-ra-ap-ha,mE,Arrapha,arraapha,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.ar-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font>-<font color=""#690000"">ha</font></qt>",location,
a-rú-a.KI,oE,arawa,aruaki,1,,GN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#00ff00"">rú</font>-<font color=""#690000"">a</font>.<font color=""#690000"">KI</font></qt>",location,
h.nu-iš-su-[…],achE,,nuis~su,,,GN,,,,"<qt><font color=""#c30000"">h</font>.nu-iš-<font color=""#690000"">su</font>-<font color=""#9b0000"">…</font></qt>",location,
h.nu-iš-šá-ya,achE,Nisāya,nuis~s~aya,1,nisāya,GN,h.nu-šá-ya,,,"<qt><font color=""#c30000"">h</font>.nu-iš-<font color=""#c30000"">šá</font>-<font color=""#9b0000"">ya</font></qt>",location,
h.nu-kur-ra-an,achE,Nukurra-LOC2,nukurraan,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">an</font></qt>",location,
h.nu-kur-ru-iš,achE,nukura-š,nukurruis~,,,GN,h.nu-kur-ra-an,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#cd0000"">kur</font>-<font color=""#b40000"">ru</font>-iš</qt>",location,
h.nu-ku-sa-an-ti-iš,achE,Nikuϑandaya-š,nukusaantiis~,,nikuϑandaya,GN,h.nu-ku-sa-an-[t]i-ya,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#d50000"">ku</font>-<font color=""#690000"">sa</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.nu-ku-sa-an-[t]i-ya,achE,nikuϑandaya,nukusaantiya,,nikuϑandaya,GN,,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#d50000"">ku</font>-<font color=""#690000"">sa</font>-<font color=""#c30000"">an</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",location,
h.nu-mar-ba,achE,,numarba,,,GN,,,,"<qt><font color=""#c30000"">h</font>.nu-<font color=""#9b0000"">mar</font>-<font color=""#9b0000"">ba</font></qt>",location,
h.ha-rák-du-ra?,achE,,harakdura,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">rák</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">ra</font></qt>",location,
h.ha-rák-qa-tar-ri-iš,achE,Arakadriš,harakqatarriis~,1,arakadriš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">rák</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-iš</qt>",location,
h.ha-ra-ma-ti-iš,achE,haraxvatīš,haramatiis~,,haraxvatīš,GN,"h.ha-ra-u-ma-ti-iš, h.har-ku-ti, h.har-ku-ti-iš, ha.har-ku-ut-ti, [h.har-ku]-ut-ti-iš, h.har-ma-ti-iš, h.har-ra-ma-ti-iš, h.har-ra-u-ma-ti-iš, h.har-ru-ma-ti-iš, [h].ha-ru-m[a-ti-iš]",,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">ti</font>-iš</qt>",location,
h.ha-ra-ap,mE,Harap,haraap,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#9b0000"">ap</font></qt>",location,
h.ha-ra-ik-kur-ra,achE,harakra,haraikkurra,,,GN,h.har-rák-ra-an,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#c30000"">ik</font>-<font color=""#cd0000"">kur</font>-<font color=""#690000"">ra</font></qt>",location,
h.ha-ra-is-su,achE,,haraissu,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">ha</font>-<font color=""#690000"">ra</font>-<font color=""#b40000"">is</font>-<font color=""#690000"">su</font></qt>",location,
a-si-ir-si-ir,oE,,asiirsiir,,,GN,,,,"<qt><font color=""#690000"">a</font>-<font color=""#690000"">si</font>-ir-<font color=""#690000"">si</font>-ir</qt>",location,
h.as-si-e,mE,Assie,assie,1,,GN,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">as</font>-<font color=""#690000"">si</font>-<font color=""#690000"">e</font></qt>",location,
a-ša-ar.mu-pi5,oE,,as~aarmupi5,1,,GN,,,,"<qt><font color=""#690000"">a</font>-ša-ar.<font color=""#690000"">mu</font>-<font color=""#00ff00"">pi<sub><small>5</small></sub></font></qt>",location,
áš-ba-pír-ra-sa-na,,,as~bapirrasana,,,GN,,,,"<qt><font color=""#9b0000"">áš</font>-<font color=""#9b0000"">ba</font>-<font color=""#e10000"">pír</font>-<font color=""#690000"">ra</font>-<font color=""#690000"">sa</font>-na</qt>",location,
h.áš-da-mi-iš,,astaviš,as~damiis~,,astaviš,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font>-mi-iš</qt>",location,
h.áš-da-nu-iz-za-an,achE,Astaniča-LOC2,as~danuizzaan,1,astaniča,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">da</font>-nu-<font color=""#b40000"">iz</font>-<font color=""#690000"">za</font>-<font color=""#c30000"">an</font></qt>",location,
aš.gu-pi-en.KI,oE,aš-gupi,as~gupienki,8,,GN,áš,,,"<qt><font color=""#c30000"">aš</font>.<font color=""#690000"">gu</font>-<font color=""#de0000"">pi</font>-<font color=""#690000"">en</font>.<font color=""#690000"">KI</font></qt>",location,
aš.[g]u-pi-ir.KI,oE,aš-gupi,as~gupiirki,1,,GN,aš.gu-pi-en.KI,,,"<qt><font color=""#c30000"">aš</font>.<font color=""#690000"">gu</font>-<font color=""#de0000"">pi</font>-ir.<font color=""#690000"">KI</font></qt>",location,
KUR.ki-ud-a-ti,nA,,giudati,1,,GN,,,,"<qt><font color=""#cd0000"">KUR</font>.<font color=""#690000"">ki</font>-<font color=""#d50000"">ud</font>-<font color=""#690000"">a</font>-<font color=""#690000"">ti</font></qt>",location,
h.áš-ma-du-iš-ši-na,achE,,as~maduis~s~ina,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#b40000"">ma</font>-<font color=""#9b0000"">du</font>-iš-<font color=""#c30000"">ši</font>-na</qt>",location,
h.áš-qa-man-da,achE,,as~qamanda,1,,GN,h.áš-qa-man-ti-iš,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#b40000"">qa</font>-<font color=""#690000"">man</font>-<font color=""#9b0000"">da</font></qt>",,
h.áš-qa-man-ti-iš,achE,,as~qamantiis~,1,,GN,h.áš-qa-man-da,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#b40000"">qa</font>-<font color=""#690000"">man</font>-<font color=""#690000"">ti</font>-iš</qt>",,
h.áš-šá-kur-da,achE,,as~s~akurda,5,,GN,"v.áš-šá-kar-ti-ya-ib-be, [v.]áš-šá-kar-ti-ya-ip",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font>-<font color=""#cd0000"">kur</font>-<font color=""#9b0000"">da</font></qt>",,
h.áš-šá-qa?-d[u?]-um,achE,,as~s~aqaduum,1,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#c30000"">šá</font>-<font color=""#b40000"">qa</font>-<font color=""#9b0000"">du</font>-<font color=""#690000"">um</font></qt>",,
v.áš-šu-ra,achE,Syrian,as~s~ura,6,aϑurā,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">ra</font></qt>",,
áš-šu-[ra],nE,aššur,as~s~ura,1,aššur,GN,,,,"<qt><font color=""#9b0000"">áš</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">ra</font></qt>",location,
hh.áš-šu-ri-ya,achE,aϑurā,as~s~uriya,1,,GN,,,,"<qt><font color=""#9b0000"">hh</font>.<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">šu</font>-<font color=""#9b0000"">ri</font>-<font color=""#9b0000"">ya</font></qt>",,
[h.]a?-šu-ha-áš,mE,Ašuhaš,as~uhaas~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">a</font>-<font color=""#9b0000"">šu</font>-<font color=""#690000"">ha</font>-<font color=""#9b0000"">áš</font></qt>",location,
h.a-ta-[…],mE,,ata,1,,GN,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">a</font>-ta-<font color=""#9b0000"">…</font></qt>",location,
a-ta-a-am-ti.KI,mB,Elam,ataaamtiki,1,,GN,ha-ta-a-am-ti.KI,,,"<qt><font color=""#690000"">a</font>-ta-<font color=""#690000"">a</font>-am-<font color=""#690000"">ti</font>.<font color=""#690000"">KI</font></qt>",location,
a-tah-sah?.KI,oE,,atahsaki,1,,GN,,,,"<qt><font color=""#690000"">a</font>-tah-<font color=""#cd0000"">sah</font>.<font color=""#690000"">KI</font></qt>",location,
h.?áš-tin-uk-qa,achE,Astainuka,as~tinukqa,1,astainuka,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">áš</font>-<font color=""#9b0000"">tin</font>-<font color=""#9b0000"">uk</font>-<font color=""#b40000"">qa</font></qt>",,
h.a-te-ik,achE,Atek,ateik,6,,GN,h.a-a.hi-te-ik,,,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">a</font>-te-<font color=""#c30000"">ik</font></qt>",location,
ha-al-ta-[a]m-ma-tim,oE,,haaltaammatim,,,GN,,,,"<qt><font color=""#690000"">ha</font>-al-ta-am-<font color=""#b40000"">ma</font>-<font color=""#00ff00"">tim</font></qt>",location,
h.hal.kúm-ma-[at?]-tin?,nE,,halkummaattin,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>.<font color=""#d50000"">kúm</font>-<font color=""#b40000"">ma</font>-<font color=""#690000"">at</font>-<font color=""#9b0000"">tin</font></qt>",location,
h.hal-ku-qa-ap-tar-ri-iš,achE,,halkuqaaptarriis~,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">hal</font>-<font color=""#d50000"">ku</font>-<font color=""#9b0000"">ka<small>4</small></font>-<font color=""#9b0000"">ap</font>-<font color=""#c30000"">tar</font>-<font color=""#9b0000"">ri</font>-iš</qt>",location,
v.at-ta-pi-[…],oE,,attapi,1,,GN,,,,"<qt><font color=""#690000"">v</font>.<font color=""#690000"">at</font>-ta-<font color=""#de0000"">pi</font>-<font color=""#9b0000"">…</font></qt>",location,
h.at-tam5,achE,,attam5,1,,GN,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">at</font>-<font color=""#e10000"">tam<sub><small>5</small></sub></font></qt>",location,
h.me-ir-[x],mE,,meir,,,GN,,,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">me</font>-ir-<font color=""#9b0000"">x</font></qt>",location,
h.ri-e-šu,mE,,ries~u,,,GN,"KUR.ra-a-ši, KUR.a-ra-ši",,,"<qt><font color=""#c30000"">h</font>.<font color=""#9b0000"">ri</font>-<font color=""#690000"">e</font>-<font color=""#9b0000"">šu</font></qt>",location,
h.at-ti-ya,achE,,attiya,4,,GN,"h.at-ya, h.ha-ti-ya",Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">at</font>-<font color=""#690000"">ti</font>-<font color=""#9b0000"">ya</font></qt>",location,
h.at-tu4-[…],mE,,attu,1,,GN,,Sg.,1st,"<qt><font color=""#c30000"">h</font>.<font color=""#690000"">at</font>-<font color=""#b40000"">tu<sub><small>4</small></sub></font>-<font color=""#9b0000"">…</font></qt>",location,
h.iš-nu-nu-uk,mE,ešnunnak,is~nunuuk,,ešnunnak,GN,,,,"<qt><font color=""#c30000"">h</font>.iš-nu-nu-<font color=""#9b0000"">uk</font></qt>",location,
